protein_id,quality,amplitude,amplitude_err,tau,tau_err,offset,offset_err,exp_half_life,exp_chisqr,exp_redchi,exp_aic,exp_bic,exp_mse,exp_mae,exp_r2,exp_rmse,slope,slope_err,intercept,intercept_err,lin_half_life,lin_chisqr,lin_redchi,lin_aic,lin_bic,lin_mse,lin_mae,lin_r2,lin_rmse,linear_is_better
Tb11.02.5070b,1,0.8726522035953113,0.3491291977947124,4.270153741592855,2.844794456996557,0.06276758644918523,0.35529101645330957,6.160529626829464,0.3947828722365895,0.19739143611829474,-6.694286340953141,-7.865972603650841,0.0011060140357457885,0.02272933059976464,0.964922451636478,0.03325678931805938,-0.13097878750886016,0.007769598461868589,0.9235835575871996,0.02006540122287764,3.525698989711304,0.7778565244447591,0.259285508148253,-5.303255500626587,-6.084379675758386,0.001365151747353829,0.02601579631365416,0.9567038257258095,0.0369479599890688,False
Tb927.11.7213,1,0.9528735978359093,0.04123568244879083,7.190527144845571,0.5330652204212853,0.03473037774442478,0.04449997337590053,10.373737853246183,5.61433987416859,1.4035849685421475,4.455897072615748,4.293627519781688,0.0006020282251745999,0.017484044269889754,0.9917324296570157,0.02453626347214669,-0.06634778570101996,0.010827531948822206,0.8477049004393449,0.04351331512540398,6.388343570796163,343.2493865329788,68.64987730659576,31.24782975852159,31.139650056632217,0.007886049423304859,0.06901284517016623,0.8917019740785168,0.08880343137123058,False
Tb11.02.5380b,1,0.9500819683063477,,9.430073655186456,,1.6276757719424495e-11,,13.604720497555162,9.849256138232466,2.4623140345581165,8.390400490210691,8.22813093737663,0.00036524078032915987,0.015856448259290286,0.9937814711076016,0.019111273644871498,-0.05730832029104449,0.00343155822115029,0.8921451539538032,0.012788518296637436,7.783731484564361,31.66363637687571,6.3327272753751425,14.564811291554774,14.4566315896654,0.0010351070932724785,0.029056716400078255,0.9823764384676856,0.0321730802577633,False
Tb11.02.5390b,1,0.9666636385183713,,10.48656148755882,,3.5580902668641556e-09,,15.128910254078301,42.29443503084439,10.573608757711098,18.591217581513867,18.42894802867981,0.013396843365450967,0.07222101533146204,0.7121700894348424,0.11574473364024372,-0.059967523037347537,0.0039247174789819915,0.921239583607752,0.010022942591519488,7.681154206035887,19.081051138076255,3.816210227615251,11.019499245790584,10.911319543901211,0.009423948002577082,0.05897003531655499,0.7975273699364366,0.0970770209811626,True
Tb11.02.5400b,1,0.4102821382966917,0.07657383981909524,3.627471291149477,2.6287494405963394,0.27600189514529383,0.078741839293372,5.233334842708436,0.6374195733004204,0.3187097866502102,-4.298825409355956,-5.4705116720536555,0.002548440958753843,0.03264059673591241,0.7587167162121391,0.05048208552302334,-0.03106845217840548,0.006038951152443683,0.5651249002151244,0.036382908981489985,9.094835123584328,1.2648680239208188,0.4216226746402729,-2.8723506230680274,-3.653474798199827,0.0021300193514077284,0.040942023018588646,0.7983323639992602,0.04615213268536708,False
Tb11.02.5410b,1,0.7760006724834398,0.06633225476419612,6.480613842653221,1.600308679802066,0.18547664187616109,0.07426703442123869,9.349549452712171,3.3577930063142194,1.6788965031571097,4.0092300118302,2.8375437491325006,0.0005439764325197283,0.017414180399694112,0.988436764384649,0.02332330235021894,-0.044569268980406695,0.008538095270591581,0.8105242909072212,0.07974529983079837,9.092860500623642,37.85178775428981,12.61726258476327,14.121201494719836,13.340077319588037,0.003310999342247327,0.0506466236881888,0.929618521634594,0.05754128380777863,False
Tb11.02.5420b,1,0.9785359354343073,,9.356778294078127,,3.785199043093712e-09,,13.49897764356401,34.118645683698816,8.529661420924704,17.08753716028017,16.92526760744611,0.0009227644472148888,0.026147261728872575,0.9845142075240726,0.03037703815737948,-0.05615464003934756,0.0029163081868628206,0.8959453937175745,0.022881611171051794,7.977483188297401,39.3148058003736,7.86296116007472,16.079837257564872,15.971657555675499,0.0008368828678307711,0.02678164193441886,0.9859554684220855,0.028928927872127773,True
Tb11.02.5430b,1,0.9837964926048155,,9.166671155170395,,3.905162859751954e-10,,13.224711017024234,0.4710487312958331,0.4710487312958331,-2.556352351857919,-4.397469268498248,0.0003888205912837076,0.018483336113756993,0.9900712097772254,0.019718534207280914,-0.05740733549944399,0.0073259461665926675,0.8798961556761922,0.03650214530297332,7.66362127784797,1.1145043996812458,0.5572521998406229,-1.1115381584447066,-2.3389494362049255,0.002671491516385518,0.03727221728455177,0.9317817022999182,0.05168647324383351,False
Tb927.6.4980,1,1.0805210430823275,0.10095660452723504,7.828701834647866,1.6648920564310414,1.141753358524511e-12,0.0009596262331488974,11.294429313444807,250.02182316870721,62.505455792176804,31.02946640370385,30.86719685086979,0.0006748209037403875,0.021309866023329155,0.9927487236159211,0.02597731517575262,-0.06909864569533286,0.004922159422866911,1.0254372639526546,0.03776399012065722,7.420096686655581,1637.8743110101832,327.5748622020366,42.186710654459795,42.07853095257042,0.0035007550304106704,0.04813827101443418,0.9623826971900855,0.059167178658532216,False
Tb927.11.7670,1,0.843675706091445,0.03283439853613178,7.033815327159102,0.7908688813478354,0.04260303361862827,0.03843678704836455,10.147650491021219,1.5659727144662121,0.5219909048220707,-2.059513773142479,-2.6842353654583135,0.00122286681653535,0.01908192109281552,0.9801241655739942,0.03496951267225996,-0.05221077882599845,0.005086890755956702,0.7978731164118154,0.047024483024779684,7.640885027504254,51.009944629642426,12.752486157410607,16.84156682335447,16.42508576181058,0.004814766871624185,0.06075567805955515,0.9217433101902687,0.06938852118055396,False
Tb927.11.7650,1,1.0561953222706792,0.09225716198530134,9.174824055833252,1.6280272698190053,2.485376349170565e-10,0.008783845487182609,13.2364731663794,4.248487318751077,1.0621218296877692,2.5045699186745027,2.342300365840442,0.002838726193729243,0.026503217640201138,0.9555528026069157,0.05327969776311839,-0.06227417136116431,0.0049668522622524,0.977555753250033,0.017306967420703177,7.848805788041851,36.94408742627704,7.388817485255407,15.64446829005627,15.536288588166897,0.0018890139333398808,0.038921933528707056,0.9704228694690895,0.04346278791494951,False
Tb927.11.7640,1,0.9682231448999385,0.3685272501763155,7.742836148189651,5.789330607219645,6.902316496137928e-10,0.05965893935349766,11.170551313409014,7.109111245712588,3.554555622856294,7.759696614824055,6.588010352126355,0.0011200110969295453,0.03228543681566363,0.972520951467123,0.03346656685304821,-0.07417462203788117,0.001642429084695863,0.9014640930686655,0.008197304496722322,6.07663422004554,0.3710401347246395,0.12368004490821316,-9.004414774045202,-9.785538949177,0.0001008276608349099,0.007250837562134083,0.9975262314872285,0.010041297766469726,True
Tb927.10.1130,1,0.9891004922400115,0.10227211486168747,9.67061024988478,2.5137249865486746,3.6193270602780103e-13,0.0009699410283761986,13.951741449878751,12.412336839551381,3.1030842098878453,10.009465147658215,9.847195594824154,0.010361867434327729,0.05228919269700657,0.7831680799203617,0.10179325829507438,-0.050930433363220784,0.002825895803931282,0.8619428509544478,0.013387379554567017,8.46196266196408,18.93260170412219,3.7865203408244383,10.964826714083937,10.856647012194564,0.004302780787754262,0.049318219676422304,0.9099602242738916,0.0655955851239568,False
Tb927.10.1140,1,0.7003913439806841,0.07291746657863248,3.936850243498344,1.383801126825702,0.22120274784010863,0.035947470922596286,5.679674323017569,13.364251328002762,4.454750442667588,10.804943168611382,10.180221576295548,0.0018217299583716312,0.0305548742726503,0.9564417880182098,0.042681728624455115,-0.038919531124133266,0.0026122274165190887,0.7200594818099912,0.023073488728432723,9.250618661275391,44.52179374593085,11.130448436482713,16.02531608294044,15.608835021396548,0.00712718709020306,0.05864111326603839,0.8295864188419892,0.08442266929091416,False
Tb927.11.715,1,1.031955514727898,,8.51105761555942,,2.0900001729273754e-09,,12.27886061468782,131.5658436906431,32.89146092266078,26.535181028069516,26.372911475235455,0.0018444992004734754,0.03566647111142889,0.9733856347327624,0.04294763323483001,-0.06104349156824518,0.0009591532314707623,0.980103518055998,0.010123983001575864,8.027911681299107,27.889382482765896,5.577876496553179,13.676351378182051,13.568171676292678,0.0007931186519828313,0.019070062629828927,0.9885560538607381,0.028162362329585054,True
Tb927.4.1100,1,1.1050547604080805,0.3293626931010061,8.096684825638626,5.000339144918047,1.6388113088794398e-09,0.13396786920527792,11.681047045589766,471.35514566371864,117.83878641592966,35.46791179913691,35.305642246302845,0.0017866611942963478,0.03656148272983006,0.9815837327377326,0.04226891522497766,-0.07701197280158634,0.005729478326161914,1.0587785732296835,0.014097116846990372,6.874116677659465,419.7203422906797,83.94406845813594,32.655749421288874,32.547569719399505,0.004379897701903541,0.0522472599846567,0.9548535744117876,0.06618079556716995,True
